id,name,type,attribute,level,atk,def,img_url
91070115,Alien Telepath,Reptile,FIRE,4.0,1600.0,1000.0,https://images.ygoprodeck.com/images/cards_cropped/91070115.jpg
91073013,Vanquish Soul Caesar Valius,Dragon,EARTH,8.0,3000.0,1500.0,https://images.ygoprodeck.com/images/cards_cropped/91073013.jpg
91098230,Ancient Gear Tanker,Machine,EARTH,4.0,1300.0,1300.0,https://images.ygoprodeck.com/images/cards_cropped/91098230.jpg
91110378,Star Seraph Sovereignty,Fairy,LIGHT,4.0,800.0,2000.0,https://images.ygoprodeck.com/images/cards_cropped/91110378.jpg
91123920,The Agent of Force - Mars,Fairy,LIGHT,3.0,0.0,0.0,https://images.ygoprodeck.com/images/cards_cropped/91123920.jpg
91133740,Snowman Eater,Aqua,WATER,3.0,0.0,1900.0,https://images.ygoprodeck.com/images/cards_cropped/91133740.jpg
91152256,Celtic Guardian,Warrior,EARTH,4.0,1400.0,1200.0,https://images.ygoprodeck.com/images/cards_cropped/91152256.jpg
91182675,Mythical Beast Jackal,Spellcaster,DARK,1.0,0.0,1400.0,https://images.ygoprodeck.com/images/cards_cropped/91182675.jpg
91188343,The Agent of Mystery - Earth,Fairy,LIGHT,2.0,1000.0,800.0,https://images.ygoprodeck.com/images/cards_cropped/91188343.jpg
91215724,Junk Armor,Warrior,EARTH,2.0,600.0,1200.0,https://images.ygoprodeck.com/images/cards_cropped/91215724.jpg
91222209,Rescue-ACE Monitor,Warrior,FIRE,4.0,1800.0,1800.0,https://images.ygoprodeck.com/images/cards_cropped/91222209.jpg
91250514,Tongue Twister,Fiend,DARK,6.0,400.0,300.0,https://images.ygoprodeck.com/images/cards_cropped/91250514.jpg
91258852,SPYRAL Master Plan,Spellcaster,DARK,7.0,1200.0,2800.0,https://images.ygoprodeck.com/images/cards_cropped/91258852.jpg
91262474,Stardust Wurm,Dragon,LIGHT,1.0,0.0,0.0,https://images.ygoprodeck.com/images/cards_cropped/91262474.jpg
91283212,Battlewasp - Dart the Hunter,Insect,WIND,1.0,100.0,100.0,https://images.ygoprodeck.com/images/cards_cropped/91283212.jpg
91299846,The Weather Painter Thunder,Fairy,LIGHT,3.0,1700.0,0.0,https://images.ygoprodeck.com/images/cards_cropped/91299846.jpg
91337277,Big Inflate Dragon,Dragon,WIND,8.0,2500.0,1500.0,https://images.ygoprodeck.com/images/cards_cropped/91337277.jpg
91345518,The Agent of Judgment - Saturn,Fairy,LIGHT,6.0,2400.0,0.0,https://images.ygoprodeck.com/images/cards_cropped/91345518.jpg
91349449,Lightray Sorcerer,Spellcaster,LIGHT,6.0,2300.0,2000.0,https://images.ygoprodeck.com/images/cards_cropped/91349449.jpg
91350799,Madolche Hootcake,Beast,EARTH,3.0,1500.0,1100.0,https://images.ygoprodeck.com/images/cards_cropped/91350799.jpg
91420254,Yosenju Shinchu R,Rock,WIND,4.0,0.0,2100.0,https://images.ygoprodeck.com/images/cards_cropped/91420254.jpg
91434602,Majesty Hyperion,Fairy,DARK,8.0,2100.0,2700.0,https://images.ygoprodeck.com/images/cards_cropped/91434602.jpg
91438674,Argostars - Glorious Adra,Warrior,EARTH,4.0,1800.0,1800.0,https://images.ygoprodeck.com/images/cards_cropped/91438674.jpg
91438994,Genex Ally Bellflame,Machine,DARK,4.0,1700.0,1000.0,https://images.ygoprodeck.com/images/cards_cropped/91438994.jpg
91449144,"Caam, Serenity of Gusto",Psychic,WIND,4.0,1700.0,1100.0,https://images.ygoprodeck.com/images/cards_cropped/91449144.jpg
91449532,Performapal Flip Hippo,Beast,EARTH,3.0,800.0,800.0,https://images.ygoprodeck.com/images/cards_cropped/91449532.jpg
91479482,Courageous Crimson Chevalier Bradamante,Warrior,FIRE,1.0,500.0,200.0,https://images.ygoprodeck.com/images/cards_cropped/91479482.jpg
91482773,Gateway Dragon,Dragon,DARK,4.0,1600.0,1400.0,https://images.ygoprodeck.com/images/cards_cropped/91482773.jpg
91501248,Pot of The Forbidden,Rock,EARTH,9.0,2000.0,3000.0,https://images.ygoprodeck.com/images/cards_cropped/91501248.jpg
91505214,Trickstar Narkissus,Fairy,LIGHT,4.0,1000.0,1800.0,https://images.ygoprodeck.com/images/cards_cropped/91505214.jpg
91512835,Insect Queen,Insect,EARTH,7.0,2200.0,2400.0,https://images.ygoprodeck.com/images/cards_cropped/91512835.jpg
91554542,Neo Flamvell Sabre,Pyro,FIRE,4.0,1500.0,200.0,https://images.ygoprodeck.com/images/cards_cropped/91554542.jpg
91559748,Prickle Fairy,Plant,EARTH,4.0,300.0,2000.0,https://images.ygoprodeck.com/images/cards_cropped/91559748.jpg
91584698,Performapal Trump Witch,Spellcaster,DARK,1.0,100.0,100.0,https://images.ygoprodeck.com/images/cards_cropped/91584698.jpg
91588074,"Tierra, Source of Destruction",Fiend,LIGHT,11.0,3400.0,3600.0,https://images.ygoprodeck.com/images/cards_cropped/91588074.jpg
91596726,Dark Crusader,Warrior,DARK,4.0,1600.0,200.0,https://images.ygoprodeck.com/images/cards_cropped/91596726.jpg
91598270,SolSolfachord Gracia,Fairy,WATER,5.0,2100.0,1400.0,https://images.ygoprodeck.com/images/cards_cropped/91598270.jpg
91607976,Morphtronic Clocken,Machine,EARTH,2.0,600.0,1100.0,https://images.ygoprodeck.com/images/cards_cropped/91607976.jpg
91642007,"Blackeyes, the Plunder Patroll Seaguide",Fiend,WATER,4.0,1000.0,1000.0,https://images.ygoprodeck.com/images/cards_cropped/91642007.jpg
91646304,Crusadia Arboria,Warrior,WATER,3.0,800.0,1800.0,https://images.ygoprodeck.com/images/cards_cropped/91646304.jpg
91662792,Gusto Egul,Winged Beast,WIND,1.0,200.0,400.0,https://images.ygoprodeck.com/images/cards_cropped/91662792.jpg
91663373,Cyber Esper,Machine,FIRE,4.0,1200.0,1800.0,https://images.ygoprodeck.com/images/cards_cropped/91663373.jpg
91668401,Cyber Angel Izana,Fairy,LIGHT,8.0,2500.0,2600.0,https://images.ygoprodeck.com/images/cards_cropped/91668401.jpg
91691605,Destiny HERO - Drilldark,Warrior,DARK,4.0,1600.0,1200.0,https://images.ygoprodeck.com/images/cards_cropped/91691605.jpg
91697229,Fenrir the Nordic Wolf,Beast,DARK,10.0,4000.0,4000.0,https://images.ygoprodeck.com/images/cards_cropped/91697229.jpg
91711547,Flamvell Fiend,Fiend,FIRE,5.0,2100.0,1200.0,https://images.ygoprodeck.com/images/cards_cropped/91711547.jpg
91712985,"Kamion, the Timelord",Fairy,EARTH,10.0,0.0,0.0,https://images.ygoprodeck.com/images/cards_cropped/91712985.jpg
91714772,Galaxy Defense Robot Orbital 7,Machine,LIGHT,8.0,2000.0,2000.0,https://images.ygoprodeck.com/images/cards_cropped/91714772.jpg
91718579,Gogogo Aristera & Dexia,Rock,EARTH,4.0,0.0,2200.0,https://images.ygoprodeck.com/images/cards_cropped/91718579.jpg
91731841,Gem-Knight Garnet,Pyro,EARTH,4.0,1900.0,0.0,https://images.ygoprodeck.com/images/cards_cropped/91731841.jpg
91749600,"Vala, Seidhr of the Generaider Bosses",Fairy,FIRE,9.0,2500.0,2500.0,https://images.ygoprodeck.com/images/cards_cropped/91749600.jpg
91754175,Caninetaur,Beast-Warrior,FIRE,3.0,1500.0,200.0,https://images.ygoprodeck.com/images/cards_cropped/91754175.jpg
91782219,Crab Turtle,Aqua,WATER,8.0,2550.0,2500.0,https://images.ygoprodeck.com/images/cards_cropped/91782219.jpg
91798373,Gemini Scorpion,Warrior,EARTH,4.0,1600.0,400.0,https://images.ygoprodeck.com/images/cards_cropped/91798373.jpg
91800273,Dimension Shifter,Spellcaster,DARK,6.0,1200.0,2200.0,https://images.ygoprodeck.com/images/cards_cropped/91800273.jpg
91810826,Tenpai Dragon Chundra,Dragon,FIRE,4.0,1500.0,1000.0,https://images.ygoprodeck.com/images/cards_cropped/91810826.jpg
91812341,Traptrix Myrmeleo,Insect,EARTH,4.0,1600.0,1200.0,https://images.ygoprodeck.com/images/cards_cropped/91812341.jpg
91818544,WAKE CUP! Mocha,Aqua,WIND,3.0,1000.0,100.0,https://images.ygoprodeck.com/images/cards_cropped/91818544.jpg
91842653,Toon Summoned Skull,Fiend,DARK,6.0,2500.0,1200.0,https://images.ygoprodeck.com/images/cards_cropped/91842653.jpg
91862578,Enraged Muka Muka,Rock,EARTH,5.0,1200.0,600.0,https://images.ygoprodeck.com/images/cards_cropped/91862578.jpg
91864689,S-Force Edge Razor,Cyberse,DARK,4.0,1500.0,1300.0,https://images.ygoprodeck.com/images/cards_cropped/91864689.jpg
91869203,Amazoness Archer,Warrior,EARTH,4.0,1400.0,1000.0,https://images.ygoprodeck.com/images/cards_cropped/91869203.jpg
91870448,Psychic Megacyber,Machine,DARK,6.0,2200.0,1200.0,https://images.ygoprodeck.com/images/cards_cropped/91870448.jpg
91903221,Evoltile Elginero,Reptile,FIRE,2.0,0.0,0.0,https://images.ygoprodeck.com/images/cards_cropped/91903221.jpg
91907707,Qliphort Carrier,Machine,EARTH,6.0,2400.0,1000.0,https://images.ygoprodeck.com/images/cards_cropped/91907707.jpg
91932350,Harpie Lady 1,Winged Beast,WIND,4.0,1300.0,1400.0,https://images.ygoprodeck.com/images/cards_cropped/91932350.jpg
91939608,Rogue Doll,Spellcaster,LIGHT,4.0,1600.0,1000.0,https://images.ygoprodeck.com/images/cards_cropped/91939608.jpg
91953000,Marincess Blue Tang,Cyberse,WATER,4.0,1500.0,1200.0,https://images.ygoprodeck.com/images/cards_cropped/91953000.jpg
91996584,Whiptail Crow,Fiend,DARK,4.0,1650.0,1600.0,https://images.ygoprodeck.com/images/cards_cropped/91996584.jpg
92003832,Gold Pride - Roller Baller,Psychic,EARTH,5.0,1800.0,1600.0,https://images.ygoprodeck.com/images/cards_cropped/92003832.jpg
92034192,Super Quantum Black Layer,Zombie,DARK,7.0,2400.0,2400.0,https://images.ygoprodeck.com/images/cards_cropped/92034192.jpg
92039899,Archfiend Cavalry,Fiend,DARK,4.0,1900.0,0.0,https://images.ygoprodeck.com/images/cards_cropped/92039899.jpg
92053608,Aquaactress Arowana,Aqua,WATER,6.0,2000.0,2000.0,https://images.ygoprodeck.com/images/cards_cropped/92053608.jpg
92065772,Numbing Grub in the Ice Barrier,Insect,WATER,4.0,1300.0,1800.0,https://images.ygoprodeck.com/images/cards_cropped/92065772.jpg
92079625,Helshaddoll Hollow,Fiend,FIRE,9.0,2900.0,2900.0,https://images.ygoprodeck.com/images/cards_cropped/92079625.jpg
92084010,Unshaven Angler,Fish,WATER,4.0,1500.0,1600.0,https://images.ygoprodeck.com/images/cards_cropped/92084010.jpg
92110878,Gadget Trio,Machine,EARTH,4.0,1300.0,1100.0,https://images.ygoprodeck.com/images/cards_cropped/92110878.jpg
92125819,Noble Knight Artorigus,Warrior,LIGHT,4.0,1800.0,1800.0,https://images.ygoprodeck.com/images/cards_cropped/92125819.jpg
92133240,Dinomorphia Therizia,Dinosaur,DARK,4.0,1500.0,0.0,https://images.ygoprodeck.com/images/cards_cropped/92133240.jpg
92142169,Bite Bug,Insect,EARTH,3.0,300.0,1000.0,https://images.ygoprodeck.com/images/cards_cropped/92142169.jpg
92170894,Performapal Longphone Bull,Beast,EARTH,4.0,1600.0,1200.0,https://images.ygoprodeck.com/images/cards_cropped/92170894.jpg
92171126,"Deftero Enneacraft - ""alazoneIA""",Machine,EARTH,1.0,100.0,1000.0,https://images.ygoprodeck.com/images/cards_cropped/92171126.jpg
92176681,Suppression Collider,Cyberse,DARK,8.0,2800.0,2600.0,https://images.ygoprodeck.com/images/cards_cropped/92176681.jpg
92200612,Shinobird Pigeon,Winged Beast,WIND,4.0,1000.0,1800.0,https://images.ygoprodeck.com/images/cards_cropped/92200612.jpg
92204263,Mekk-Knight Indigo Eclipse,Psychic,LIGHT,8.0,2400.0,2400.0,https://images.ygoprodeck.com/images/cards_cropped/92204263.jpg
92246806,Yosenju Kama 2,Beast-Warrior,WIND,4.0,1800.0,200.0,https://images.ygoprodeck.com/images/cards_cropped/92246806.jpg
92248362,K9-17 Izuna,Warrior,EARTH,5.0,2100.0,1600.0,https://images.ygoprodeck.com/images/cards_cropped/92248362.jpg
92300891,"Karakuri Barrel mdl 96 ""Shinkuro""",Machine,EARTH,2.0,400.0,400.0,https://images.ygoprodeck.com/images/cards_cropped/92300891.jpg
92327802,Defect Compiler,Cyberse,LIGHT,3.0,1000.0,1000.0,https://images.ygoprodeck.com/images/cards_cropped/92327802.jpg
92332424,"Majesty Pegasus, the Dracoslayer",Spellcaster,WIND,4.0,1500.0,1500.0,https://images.ygoprodeck.com/images/cards_cropped/92332424.jpg
92373006,Test Tiger,Beast,EARTH,3.0,600.0,300.0,https://images.ygoprodeck.com/images/cards_cropped/92373006.jpg
92377303,Dark Sage,Spellcaster,DARK,9.0,2800.0,3200.0,https://images.ygoprodeck.com/images/cards_cropped/92377303.jpg
92391084,Wilmee,Beast,EARTH,4.0,1000.0,1200.0,https://images.ygoprodeck.com/images/cards_cropped/92391084.jpg
92409659,White Dolphin,Fish,WATER,2.0,500.0,400.0,https://images.ygoprodeck.com/images/cards_cropped/92409659.jpg
92411493,The Weather Painter Rain,Fairy,WATER,3.0,1200.0,1400.0,https://images.ygoprodeck.com/images/cards_cropped/92411493.jpg
92418590,Gimmick Puppet Dreary Doll,Machine,DARK,8.0,0.0,0.0,https://images.ygoprodeck.com/images/cards_cropped/92418590.jpg
92421852,Robolady,Machine,EARTH,3.0,450.0,900.0,https://images.ygoprodeck.com/images/cards_cropped/92421852.jpg
92435533,"Lazion, the Timelord",Fairy,FIRE,10.0,0.0,0.0,https://images.ygoprodeck.com/images/cards_cropped/92435533.jpg
92447211,Long-Tailed Black Horse,Zombie,EARTH,4.0,1400.0,800.0,https://images.ygoprodeck.com/images/cards_cropped/92447211.jpg
92472273,DoomZ XII Zero - Drastea,Dragon,DARK,8.0,2400.0,1500.0,https://images.ygoprodeck.com/images/cards_cropped/92472273.jpg
92487128,Sosei Ryu-Ge Mistva,Dragon,LIGHT,10.0,3500.0,2500.0,https://images.ygoprodeck.com/images/cards_cropped/92487128.jpg
92510265,Black Luster Soldier - Sacred Soldier,Warrior,LIGHT,8.0,3000.0,2500.0,https://images.ygoprodeck.com/images/cards_cropped/92510265.jpg
92518817,Blazing Hiita,Spellcaster,FIRE,4.0,800.0,1500.0,https://images.ygoprodeck.com/images/cards_cropped/92518817.jpg
92530005,Performage Ball Balancer,Spellcaster,EARTH,4.0,1000.0,1800.0,https://images.ygoprodeck.com/images/cards_cropped/92530005.jpg
92536468,D/D/D Rebel King Leonidas,Fiend,DARK,7.0,2600.0,1200.0,https://images.ygoprodeck.com/images/cards_cropped/92536468.jpg
92559258,Servant of Endymion,Spellcaster,WIND,3.0,900.0,1500.0,https://images.ygoprodeck.com/images/cards_cropped/92559258.jpg
92565383,Cornfield Coatl,Illusion,WIND,4.0,500.0,1700.0,https://images.ygoprodeck.com/images/cards_cropped/92565383.jpg
92572371,Brotherhood of the Fire Fist - Buffalo,Beast-Warrior,FIRE,4.0,1700.0,1000.0,https://images.ygoprodeck.com/images/cards_cropped/92572371.jpg
92586237,Bujin Mahitotsu,Beast-Warrior,LIGHT,4.0,0.0,1800.0,https://images.ygoprodeck.com/images/cards_cropped/92586237.jpg
92595545,Plasma Ball,Thunder,LIGHT,3.0,900.0,900.0,https://images.ygoprodeck.com/images/cards_cropped/92595545.jpg
92595825,Twilight Rose Black Knight,Plant,DARK,3.0,1000.0,1000.0,https://images.ygoprodeck.com/images/cards_cropped/92595825.jpg
92597893,"Feedran, the Winds of Mischief",Dragon,WIND,3.0,1700.0,0.0,https://images.ygoprodeck.com/images/cards_cropped/92597893.jpg
92609670,Heroic Challenger - Ambush Soldier,Warrior,EARTH,1.0,0.0,0.0,https://images.ygoprodeck.com/images/cards_cropped/92609670.jpg
92610868,ReSolfachord Dreamia,Fairy,WIND,2.0,600.0,400.0,https://images.ygoprodeck.com/images/cards_cropped/92610868.jpg
92644052,Performapal Duelist Extraordinaire,Spellcaster,LIGHT,4.0,1800.0,400.0,https://images.ygoprodeck.com/images/cards_cropped/92644052.jpg
92652813,Awakening of the Possessed - Greater Inari Fire,Pyro,FIRE,5.0,2000.0,200.0,https://images.ygoprodeck.com/images/cards_cropped/92652813.jpg
92667214,Clown Zombie,Zombie,DARK,2.0,1350.0,0.0,https://images.ygoprodeck.com/images/cards_cropped/92667214.jpg
92676637,Tuningware,Machine,LIGHT,1.0,100.0,300.0,https://images.ygoprodeck.com/images/cards_cropped/92676637.jpg
92693205,Geargianchor,Machine,EARTH,4.0,1800.0,500.0,https://images.ygoprodeck.com/images/cards_cropped/92693205.jpg
92719314,The Dark Creator,Thunder,DARK,8.0,2300.0,3000.0,https://images.ygoprodeck.com/images/cards_cropped/92719314.jpg
92720564,Morphtronic Boomboxen,Machine,EARTH,4.0,1200.0,400.0,https://images.ygoprodeck.com/images/cards_cropped/92720564.jpg
92723496,Giant Pairfish,Wyrm,WATER,6.0,2000.0,1200.0,https://images.ygoprodeck.com/images/cards_cropped/92723496.jpg
92729410,Baby Raccoon Ponpoko,Beast,EARTH,2.0,800.0,0.0,https://images.ygoprodeck.com/images/cards_cropped/92729410.jpg
92731455,M-Warrior #2,Warrior,EARTH,3.0,500.0,1000.0,https://images.ygoprodeck.com/images/cards_cropped/92731455.jpg
92736188,Great Spirit,Rock,EARTH,4.0,500.0,1500.0,https://images.ygoprodeck.com/images/cards_cropped/92736188.jpg
92746535,"Luster Pendulum, the Dracoslayer",Dragon,LIGHT,4.0,1850.0,0.0,https://images.ygoprodeck.com/images/cards_cropped/92746535.jpg
92755808,Element Saurus,Dinosaur,DARK,4.0,1500.0,1200.0,https://images.ygoprodeck.com/images/cards_cropped/92755808.jpg
92767273,Performapal Barracuda,Plant,EARTH,3.0,500.0,1100.0,https://images.ygoprodeck.com/images/cards_cropped/92767273.jpg
92784374,Gishki Ariel,Spellcaster,WATER,4.0,1000.0,1800.0,https://images.ygoprodeck.com/images/cards_cropped/92784374.jpg
92807548,Darklord Ukoback,Fairy,DARK,3.0,700.0,1000.0,https://images.ygoprodeck.com/images/cards_cropped/92807548.jpg
92821268,Gimmick Puppet Twilight Joker,Machine,DARK,8.0,800.0,1600.0,https://images.ygoprodeck.com/images/cards_cropped/92821268.jpg
92826944,Mezuki,Zombie,EARTH,4.0,1700.0,800.0,https://images.ygoprodeck.com/images/cards_cropped/92826944.jpg
92841002,Mythic Water Dragon,Dragon,WATER,8.0,1000.0,2000.0,https://images.ygoprodeck.com/images/cards_cropped/92841002.jpg
92868896,Dragunity Senatus,Winged Beast,WIND,4.0,1800.0,600.0,https://images.ygoprodeck.com/images/cards_cropped/92868896.jpg
92870717,"Dragonox, the Empowered Warrior",Warrior,DARK,4.0,1500.0,1500.0,https://images.ygoprodeck.com/images/cards_cropped/92870717.jpg
92887027,Nomadic Force,Warrior,WIND,4.0,1700.0,1000.0,https://images.ygoprodeck.com/images/cards_cropped/92887027.jpg
92895501,Vanquish Soul Heavy Borger,Machine,DARK,7.0,2500.0,1500.0,https://images.ygoprodeck.com/images/cards_cropped/92895501.jpg
92901944,Scrap Searcher,Winged Beast,EARTH,1.0,100.0,300.0,https://images.ygoprodeck.com/images/cards_cropped/92901944.jpg
92919429,Diviner of the Herald,Fairy,LIGHT,2.0,500.0,300.0,https://images.ygoprodeck.com/images/cards_cropped/92919429.jpg
92932860,Performapal Miss Director,Spellcaster,DARK,6.0,0.0,2000.0,https://images.ygoprodeck.com/images/cards_cropped/92932860.jpg
92933195,Mist Valley Windmaster,Winged Beast,WIND,2.0,400.0,800.0,https://images.ygoprodeck.com/images/cards_cropped/92933195.jpg
92944626,Wings of Wicked Flame,Pyro,FIRE,2.0,700.0,600.0,https://images.ygoprodeck.com/images/cards_cropped/92944626.jpg
92962242,Jioh the Gravity Ninja,Rock,EARTH,8.0,2300.0,2900.0,https://images.ygoprodeck.com/images/cards_cropped/92962242.jpg
92964816,Glow-Up Bloom,Zombie,DARK,1.0,0.0,0.0,https://images.ygoprodeck.com/images/cards_cropped/92964816.jpg
92970404,Subterror Behemoth Ultramafus,Pyro,EARTH,12.0,3000.0,1800.0,https://images.ygoprodeck.com/images/cards_cropped/92970404.jpg
92998610,Aloof Lupine,Beast,DARK,4.0,1700.0,300.0,https://images.ygoprodeck.com/images/cards_cropped/92998610.jpg
93013676,Maha Vailo,Spellcaster,LIGHT,4.0,1550.0,1400.0,https://images.ygoprodeck.com/images/cards_cropped/93013676.jpg
93018428,Melffy Catty,Beast,EARTH,2.0,200.0,200.0,https://images.ygoprodeck.com/images/cards_cropped/93018428.jpg
93020401,Mekk-Knight Orange Sunset,Psychic,LIGHT,6.0,800.0,3000.0,https://images.ygoprodeck.com/images/cards_cropped/93020401.jpg
93023479,Gravekeeper's Recruiter,Spellcaster,DARK,3.0,1200.0,1500.0,https://images.ygoprodeck.com/images/cards_cropped/93023479.jpg
93085839,Noble Knight Eachtar,Warrior,DARK,5.0,1600.0,2000.0,https://images.ygoprodeck.com/images/cards_cropped/93085839.jpg
93107608,Howling Insect,Insect,EARTH,3.0,1200.0,1300.0,https://images.ygoprodeck.com/images/cards_cropped/93107608.jpg
93108297,Liquid Beast,Aqua,WATER,3.0,950.0,800.0,https://images.ygoprodeck.com/images/cards_cropped/93108297.jpg
93124273,Samurai Cavalry of Reptier,Dinosaur,EARTH,4.0,1800.0,1200.0,https://images.ygoprodeck.com/images/cards_cropped/93124273.jpg
93130021,Victory Viper XX03,Machine,LIGHT,4.0,1200.0,1000.0,https://images.ygoprodeck.com/images/cards_cropped/93130021.jpg
93149655,Odd-Eyes Phantom Dragon,Dragon,DARK,7.0,2500.0,2000.0,https://images.ygoprodeck.com/images/cards_cropped/93149655.jpg
93151201,Voltic Kong,Beast,LIGHT,4.0,1800.0,1000.0,https://images.ygoprodeck.com/images/cards_cropped/93151201.jpg
93156774,Vanquish Soul Hollie Sue,Psychic,EARTH,5.0,500.0,2200.0,https://images.ygoprodeck.com/images/cards_cropped/93156774.jpg
93169863,Crystal Girl,Spellcaster,WATER,1.0,200.0,100.0,https://images.ygoprodeck.com/images/cards_cropped/93169863.jpg
93170499,Jurrac Megalo,Dinosaur,FIRE,1.0,500.0,1300.0,https://images.ygoprodeck.com/images/cards_cropped/93170499.jpg
93187568,Spell Striker,Warrior,EARTH,3.0,600.0,200.0,https://images.ygoprodeck.com/images/cards_cropped/93187568.jpg
93211836,Genex Army,Machine,EARTH,6.0,2300.0,1300.0,https://images.ygoprodeck.com/images/cards_cropped/93211836.jpg
93220472,Cave Dragon,Dragon,WIND,4.0,2000.0,100.0,https://images.ygoprodeck.com/images/cards_cropped/93220472.jpg
93221206,Ancient Elf,Spellcaster,LIGHT,4.0,1450.0,1200.0,https://images.ygoprodeck.com/images/cards_cropped/93221206.jpg
93294869,Brotherhood of the Fire Fist - Wolf,Beast-Warrior,FIRE,3.0,0.0,1900.0,https://images.ygoprodeck.com/images/cards_cropped/93294869.jpg
93298460,"Ventdra, the Empowered Warrior",Warrior,WIND,5.0,2000.0,800.0,https://images.ygoprodeck.com/images/cards_cropped/93298460.jpg
93302695,Kozmoll Wickedwitch,Psychic,DARK,4.0,1900.0,300.0,https://images.ygoprodeck.com/images/cards_cropped/93302695.jpg
93317313,D/D Defense Soldier,Fiend,DARK,4.0,0.0,1800.0,https://images.ygoprodeck.com/images/cards_cropped/93317313.jpg
93332803,"Dogoran, the Mad Flame Kaiju",Dinosaur,FIRE,8.0,3000.0,1200.0,https://images.ygoprodeck.com/images/cards_cropped/93332803.jpg
93343894,Water Magician,Aqua,WATER,4.0,1400.0,1000.0,https://images.ygoprodeck.com/images/cards_cropped/93343894.jpg
93346024,The Dragon Dwelling in the Cave,Dragon,WIND,4.0,1300.0,2000.0,https://images.ygoprodeck.com/images/cards_cropped/93346024.jpg
93368494,Mayosenju Daibak,Beast,WIND,10.0,3000.0,300.0,https://images.ygoprodeck.com/images/cards_cropped/93368494.jpg
93369354,Fishborg Blaster,Fish,WATER,1.0,100.0,200.0,https://images.ygoprodeck.com/images/cards_cropped/93369354.jpg
93413793,Ukanomitsune-no-Tamayura,Beast,LIGHT,3.0,1500.0,300.0,https://images.ygoprodeck.com/images/cards_cropped/93413793.jpg
93431862,Destiny HERO - Dunker,Warrior,DARK,4.0,1200.0,1700.0,https://images.ygoprodeck.com/images/cards_cropped/93431862.jpg
93445074,Graydle Cobra,Aqua,WATER,3.0,1000.0,1000.0,https://images.ygoprodeck.com/images/cards_cropped/93445074.jpg
93449450,F.A. Hang On Mach,Machine,WIND,4.0,0.0,1800.0,https://images.ygoprodeck.com/images/cards_cropped/93449450.jpg
93451636,Wind-Up Honeybee,Insect,EARTH,1.0,100.0,300.0,https://images.ygoprodeck.com/images/cards_cropped/93451636.jpg
93454062,Naturia Mole Cricket,Insect,EARTH,1.0,0.0,0.0,https://images.ygoprodeck.com/images/cards_cropped/93454062.jpg
93490856,Swordsoul Strategist Longyuan,Wyrm,FIRE,6.0,1200.0,2300.0,https://images.ygoprodeck.com/images/cards_cropped/93490856.jpg
93506862,Gishki Vanity,Aqua,WATER,2.0,1000.0,800.0,https://images.ygoprodeck.com/images/cards_cropped/93506862.jpg
93507434,Dinowrestler Capaptera,Dinosaur,WIND,3.0,1600.0,0.0,https://images.ygoprodeck.com/images/cards_cropped/93507434.jpg
93509766,Kyoro Ryu-Ge Kaiva,Dinosaur,EARTH,10.0,3000.0,1200.0,https://images.ygoprodeck.com/images/cards_cropped/93509766.jpg
93542102,Morphtronic Celfon,Machine,EARTH,1.0,100.0,100.0,https://images.ygoprodeck.com/images/cards_cropped/93542102.jpg
93543806,Chronomaly Sol Monolith,Rock,EARTH,6.0,600.0,600.0,https://images.ygoprodeck.com/images/cards_cropped/93543806.jpg
93553943,Man Eater,Plant,EARTH,2.0,800.0,600.0,https://images.ygoprodeck.com/images/cards_cropped/93553943.jpg
93581434,Gouki Ringtrainer,Warrior,EARTH,1.0,0.0,0.0,https://images.ygoprodeck.com/images/cards_cropped/93581434.jpg
93612434,Double Disruptor Dragon,Dragon,DARK,8.0,2500.0,1500.0,https://images.ygoprodeck.com/images/cards_cropped/93612434.jpg
93662626,Igknight Veteran,Warrior,FIRE,6.0,1300.0,2700.0,https://images.ygoprodeck.com/images/cards_cropped/93662626.jpg
93665266,Crystron Quan,Machine,WATER,1.0,500.0,500.0,https://images.ygoprodeck.com/images/cards_cropped/93665266.jpg
93683815,"Vulmina, Statue of the Sacred Dragon",Dragon,LIGHT,2.0,200.0,1800.0,https://images.ygoprodeck.com/images/cards_cropped/93683815.jpg
93708824,Roxrose Dragon,Dragon,DARK,3.0,1600.0,1200.0,https://images.ygoprodeck.com/images/cards_cropped/93708824.jpg
93709215,Darkness Destroyer,Fiend,DARK,7.0,2300.0,1800.0,https://images.ygoprodeck.com/images/cards_cropped/93709215.jpg
93715853,Mekanikal Arkfiend,Fiend,DARK,4.0,100.0,2100.0,https://images.ygoprodeck.com/images/cards_cropped/93715853.jpg
93717133,Galaxy-Eyes Photon Dragon,Dragon,LIGHT,8.0,3000.0,2500.0,https://images.ygoprodeck.com/images/cards_cropped/93717133.jpg
93724592,"Karakuri Ninja mdl 339 ""Sazank""",Machine,EARTH,3.0,1200.0,1200.0,https://images.ygoprodeck.com/images/cards_cropped/93724592.jpg
93730409,Whirlwind Weasel,Beast,WIND,3.0,500.0,1500.0,https://images.ygoprodeck.com/images/cards_cropped/93730409.jpg
93738004,"Sagitta, Maverick Fur Hire",Winged Beast,WIND,5.0,1200.0,2400.0,https://images.ygoprodeck.com/images/cards_cropped/93738004.jpg
93749093,Marshmacaron,Fairy,LIGHT,1.0,200.0,200.0,https://images.ygoprodeck.com/images/cards_cropped/93749093.jpg
